leverage,variant_id,strategy_family,ticker,_instrument_id,date,open,high,low,close,signal_score,net_return,exit_reason
1.5,5f7e41cf3ad0,relative_weakness_reversal,LLTC,LLTC|0000791907,2000-07-21,44.11890628011298,45.97938486459545,42.60637979730853,42.7413,0.954956702322075,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,LXK,LXK|0001001288,2000-07-24,38.27207234042553,41.35852978723404,37.909928,38.6836,1.0284962746895325,0.008752688172043001,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,XRX,XRX|0001770450,2000-07-26,19.52004251865558,19.52004251865558,17.00827208494739,17.5106258392334,1.0157053434841017,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,TER,TER|0000097210,2000-07-26,56.49463326813744,58.33559891434966,55.34402973925481,56.149452209472656,0.9327278714368576,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,CMVT,CMVT|0000803014,2000-07-28,43.6559,48.045,42.3966,43.6559,0.9119241693881267,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,CVS,CVS|0000064803,2000-08-01,11.927397592606082,12.641850692995133,11.848013914785078,12.30447006225586,0.9831164615517544,0.02961397670549082,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,AMD,AMD|0000002488,2000-08-03,29.375,32.875,29.03125,32.75,1.0545054945054946,0.11289361702127665,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,NTAP,NTAP|0001002047,2000-08-03,53.21798310906764,59.12084432047202,51.419455083717864,57.875709533691406,1.0543086628819922,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,AMD,AMD|0000002488,2000-08-07,30.25,33.1875,30.1875,32.5,1.0138785517271574,0.07238016528925617,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,CMVT,CMVT|0000803014,2000-08-10,42.0226,45.9016,38.0756,42.0226,1.042489689020849,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,JNS,JNS|0001065865,2000-08-10,35.139705234833656,36.11786311154599,33.49574241682974,33.6026,1.0283375486876913,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,AMD,AMD|0000002488,2000-08-11,27.625,29.25,27.0,28.875,1.0114709851551957,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,PALM,PALM|0001100389,2000-08-14,1778.050027458256,1831.1261476808904,1705.0703621521334,1788.0017999999998,1.0259924653843817,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,LXK,LXK|0001001288,2000-09-11,47.325743589743595,48.46156143589744,46.091158974358976,48.1488,1.0209169412104129,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,AMD,AMD|0000002488,2000-09-13,28.5,29.5,28.0625,29.0,1.0435957485137812,0.015543859649122862,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,JPM,JPM|0000019617,2000-09-13,24.182413009474224,24.57245192898187,23.822377083774853,24.332427978515625,1.040659259784676,0.004203473945409321,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,TER,TER|0000097210,2000-09-13,47.232283071932784,47.86511512283566,46.024149156572754,47.34734344482422,1.0282705470375682,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,UIS,UIS|0000746838,2000-09-19,122.5,130.625,121.875,130.0,0.9795377036756346,0.059224489795918434,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,TER,TER|0000097210,2000-09-21,38.66029044373395,39.86842452010063,33.13739180891481,33.597633361816406,1.0752379354189616,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,GT,GT|0000042582,2000-09-21,15.288333478467218,16.098311411101243,14.326484683464312,14.680850028991697,1.0325091658501648,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,MU,MU|0000723125,2000-09-22,51.71193416649697,53.6023468541873,49.02876777106552,51.46800994873047,1.0303069900682211,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,GTW,GTW|0000895812,2000-09-22,51.01,55.74,51.01,55.5,1.0283224115334209,0.08602195647912181,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,GT,GT|0000042582,2000-09-22,14.073366326254767,15.389580443098739,13.972119086497539,14.984591484069824,1.0276430638597047,0.06274820143884896,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,CAR,CAR|0000723612,2000-09-22,15.13345374115313,15.65529731682634,14.785558577002654,14.95950698852539,0.8355310955238663,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,LXK,LXK|0001001288,2000-09-26,31.68761879194631,32.872818040268456,30.45303624161074,30.6588,1.2239017606806846,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,EKDKQ,EKDKQ|0000031235,2000-09-28,40.25,41.625,40.125,41.25,0.9966506662521981,0.022844720496894455,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,ORCL,ORCL|0001341439,2000-10-04,26.384795862600342,28.283701625439004,24.186062874050315,27.23430633544922,1.0448503095937405,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,SFA,SFA|0000087777,2000-10-04,54.5,63.5,53.625,62.5,1.0258734724093155,0.14478899082568808,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,XLNX,XLNX|0000743988,2000-10-10,45.112478878878875,46.41214120008008,38.28392982982982,44.0111,1.1498305412538197,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,ADI,ADI|0000006281,2000-10-10,44.89803244101035,45.702519370414116,40.837288892591324,42.52288055419922,1.0498780087702702,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,BGEN,BGEN|0000875045,2000-10-10,52.0,53.25,49.5,51.5,1.0144069973158247,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,MXIM,MXIM|0000743316,2000-10-10,42.3565082818622,42.384334357541896,38.01795437124767,39.8257,0.9678558665989679,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,MU,MU|0000723125,2000-10-10,37.13746473021426,37.9302184929282,35.00312767675367,35.978824615478516,0.9487888564062693,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,SFA,SFA|0000087777,2000-10-11,44.25,47.0,40.0,41.75,1.053215923836487,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,XLNX,XLNX|0000743988,2000-10-11,41.67615128205128,46.6984358974359,41.632096153846156,44.6719,1.050298811395857,0.06988160676532784,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,ADI,ADI|0000006281,2000-10-11,40.45419863317286,44.361706455695234,40.45419863317286,41.52684783935547,1.0376293941902461,0.02451515151515138,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,SANM,SANM|0000897723,2000-10-11,233.0625,265.125,232.875,242.90625,1.018910720219528,0.040236524537409446,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,MXIM,MXIM|0000743316,2000-10-11,38.49077804651163,42.49559888372093,38.49077804651163,39.8628,1.0169901827320178,0.03364547206165702,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,BBY,BBY|0000764478,2000-10-12,11.287374021594351,11.287374021594351,9.815108211141808,10.413215637207031,1.0184890413984413,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,MU,MU|0000723125,2000-10-17,29.392864926108,29.758751211495237,27.31950930891366,28.29520606994629,1.078203215314967,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,BBY,BBY|0000764478,2000-10-17,10.919304477891355,11.149345643937739,10.183171272277832,10.183171272277832,0.9086422234136677,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,ADBE,ADBE|0000796343,2000-10-17,33.78023808474377,33.79576209121654,31.28087304262808,33.019561767578125,0.88947200814789,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,TWX,TWX|0001105705,2000-10-18,227.86109571519935,269.16091931357926,210.7715135365594,267.2241,1.0770591864117813,-0.022,stop
